method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,/AJAX/infoartist.php,0,0,0,0,0,0,NaN
GET,/vendor,,0,0,0,0,0,0,good
GET,/www.github.com/sebastianbergmann/environment,,0,0,0,0,0,0,good
GET,/vendor/ebastianbergmann/environment.git,,0,0,0,0,0,0,good
GET,/secured/phpinfo.php?=PHPB8B5F2A0-3C92-11d3-A3A9-4C7B08C10000,,0,0,0,0,0,0,good
GET,/github.com/doctrine/instantiator.git,,0,0,0,0,0,0,good
GET,/www--site-theme/assets/js/js.cookie.js,,0,0,1,0,0,0,bad
GET,/bxss,,0,0,0,0,0,0,good
POST,/cart.php,addcart=6&price=10000,0,0,0,0,0,0,good
GET,/phpunit,,0,0,0,0,0,0,good
GET,/vendor/users.sour,,0,0,0,0,0,0,good
GET,/vendor/mce.com,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/images/,,0,0,0,0,0,0,good
GET,/AJAX/categories.php,,0,0,0,0,0,0,good
GET,/%E5Ig%C3k%82%C4%11%A3%A1%F1%F1%D0%D67%93%9BQ^%1E,,0,0,0,0,0,0,good
GET,/pictures/credentials.txt,,0,0,0,0,0,0,good
GET,/api.github.com/repos/phpDocumentor/ReflectionCommon/zipball/1d01c49d4ed62f25aa84a747ad35d5a16924662b,,0,0,0,0,0,0,good
GET,/%E1ksY%AA%D2N%DD%D4%9D4%1F%9E%94%C6%BC%A63%80%BB%C3,,0,0,0,0,0,0,good
GET,/_mmServerScripts,,0,0,0,0,0,0,good
GET,/client_204?&atyp=i&biw=1046&bih=726&dpr=1.25&ei=FzT7Y-bCCYyZkdUP5vKQqAs,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1/.htaccess,,0,0,0,0,0,0,good
GET,/AJAX/infoartist.php?id=3,,0,0,0,0,0,0,good
GET,/AJAX/artists.php,,0,0,0,0,0,0,good
GET,/listproducts.php?artist=2,,0,0,0,0,0,0,good
GET,/secured/office.htm,,0,0,0,0,0,0,good
GET,/vendor/ebastianbergmann/diff.git,,0,0,0,0,0,0,good
GET,/wvstests,,0,0,0,0,0,0,good
GET,/%01G,,0,0,0,0,0,0,good
GET,/_mmServerScripts/,,0,0,0,0,0,0,good
GET,/vendor/rodney.rehm,,0,0,0,0,0,0,good
GET,/AJAX/infoartist.php?id=1,,0,0,0,0,0,0,good
GET,/complete/search?q=mutillidae&cp=0&client=desktop-gws-wiz-on-focus-serp&xssi=t&hl=fr-MA&authuser=0&pq=mutillidae&psi=4TP7Y-j9HrqTkdUPvsaVyA4.1677407213470&ofp=GJflrtPS0pa7uQEY6OC_uJfkkfSXARjt9-3ek_q25ooBGNvT7NyQ1pnLNBiMhv2Bs66uheQBEAEywQEKHgocbXV0aWxsaWRhZSBib3JuIHRvIGJlIGhhY2tlZAoaChhvd2FzcCBtdXRpbGxpZGFlIHdpbmRvd3MKEwoRbXV0aWxsaWRhZSBnaXRodWIKEwoRbXV0aWxsaWRhZSBvbmxpbmUKEwoRbXV0aWxsaWRhZSBkb2NrZXIKEQoPbXV0aWxsaWRhZSBoYWNrChoKGHTDqWzDqWNoYXJnZXIgbXV0aWxsaWRhZQoTChFtdXRpbGxpZGFlIDIuNiA2MhBH&dpr=1.25,,0,0,0,0,0,0,good
GET,/packagist.org/downloads/,,0,0,0,0,0,0,good
GET,/initplayback?source=youtube&oeis=1&ip=196.217.59.123&c=WEB_EMBEDDED_PLAYER&oad=3200&ovd=3200&oaad=3200&oavd=3200&ocs=700&oewis=1&oputc=1&ofpcc=1&msp=1&odepv=1&alr=yes&id=34978,,0,0,0,0,0,0,good
GET,/images/,,0,0,0,0,0,0,good
GET,/%D3%80/D]%B4%C8%B6%CD%C0%135%00,,0,0,0,0,0,0,good
GET,/bxss/vuln.php,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/BuyProduct-2/index.php,,0,0,0,0,0,0,good
GET,/AJAX/categories.php,,0,0,0,0,0,0,good
GET,/database_connect.php,,0,0,0,0,0,0,good
GET,/comment.php?pid=7,,0,0,0,0,0,0,good
GET,/product.php,,0,0,0,0,0,0,good
GET,/github.com/sebastianbergmann/object-enumerator.git,,0,0,0,0,0,0,good
GET,/MH,,0,0,0,0,0,0,good
GET,/vendor/HPMailer/PHPMailer.git,,0,0,0,0,0,0,good
GET,/vendor/,,0,0,0,0,0,0,good
GET,/repos/owasp/www-project-mutillidae-ii,,0,0,0,0,0,0,good
GET,/vendor/self.vers,,0,0,0,0,0,0,good
GET,/%AD&%CA%C2%00%B3%98%02%F0%B3*b%CC%95}igG%E1v]%F7%00_%98%02%F8%D3BcL%F4%E0,,0,0,0,0,0,0,good
GET,/pictures/,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/web-camera-a4tech/2,,0,0,0,0,0,0,good
GET,/.idea/workspace.xml,,0,0,0,0,0,0,good
GET,/assert,,0,0,0,0,0,0,good
GET,/vendor/tinymce.min,,0,0,0,0,0,0,good
GET,/api.github.com/repos/sebastianbergmann/php-token-stream/zipball/791198a2c6254db10131eecfe8c06670700904db,,0,0,0,0,0,0,good
GET,/CVS,,0,0,0,0,0,0,good
GET,/.idea/scopes,,0,0,0,0,0,0,good
GET,/vendor/rojects/instantiator.html,,0,0,0,0,0,0,good
GET,/bxss/vuln.php,,0,0,0,0,0,0,good
GET,/Doctrine/Instantiator/,,0,0,0,0,0,0,good
GET,/secured/newuser.php,,0,0,0,0,0,0,good
POST,/AJAX/showxml.php,,0,4,0,0,2,0,bad
GET,/www--site-theme/assets/js/jquery-3.4.1.min.js,,0,0,1,0,0,0,bad
GET,/f%E4%BC%00%8C%E1%966%18xZy%80%18%04%8Be,,0,0,0,0,0,0,good
GET,/.idea/,,0,0,0,0,0,0,good
GET,/AJAX/infocateg.php?id=3,,0,0,0,0,0,0,good
GET,/output,,0,0,0,0,0,0,good
GET,/github.com/sebastianbergmann/diff,,0,0,0,0,0,0,good
GET,/listproducts.php,,0,0,0,0,0,0,good
GET,/api.github.com/repos/sebastianbergmann/recursion-context/zipball/b19cc3298482a335a95f3016d2f8a6950f0fbcd7,,0,0,0,0,0,0,good
GET,/vendor/ever.zet,,0,0,0,0,0,0,good
GET,/vendor/src/DeepCopy/deep_copy.php,,0,0,0,0,0,0,good
GET,/listproducts.php?cat=3,,0,0,0,0,0,0,good
GET,/%83[,,0,0,0,0,0,0,good
GET,/comment.php?pid=7,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/BuyProduct-3/rate.php,,0,0,0,0,0,0,good
GET,/showimage.php,,0,0,0,0,0,0,good
GET,/.idea/scopes/,,0,0,0,0,0,0,good
GET,/vendor/2bepublished.at,,0,0,0,0,0,0,good
GET,/product.php?pic=6,,0,0,0,0,0,0,good
GET,/AJAX/categories.php,,0,0,0,0,0,0,good
GET,/github.com/sebastianbergmann/phpunit.git,,0,0,0,0,0,0,good
GET,/velog/onb?atyp=i&ct=&cad=eob&eobfc=6&eob=qwebgoat%20download|qwebgoat%20login|qwebgoat%20github|qwebgoat%20docker|qwebgoat%20tutorial|qwebgoat%20google&v=0&vet=12ahUKEwiwo-bl_LL9AhVLVaQEHWyfCrMQ2Z0BegQICRAA..s,,0,0,0,0,6,0,bad
GET,/AJAX/infocateg.php?id=1,,0,0,0,0,0,0,good
GET,/github.com/sebastianbergmann/php-text-template/,,0,0,0,0,0,0,good
GET,/tinymce,,0,0,0,0,0,0,good
GET,/recursion-context,,0,0,0,0,0,0,good
GET,/.idea/.name,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/,,0,0,0,0,0,0,good
GET,/generate_204?QVhxbw,,0,0,0,0,0,0,good
GET,/github.com/sebastianbergmann/exporter.git,,0,0,0,0,0,0,good
GET,/gen_204?atyp=i&ct=psnt&cad=&nt=navigate&ei=_DP7Y6HGN5S9kdUPnaSVoAs&zx=1677407253612,,0,0,0,0,0,0,good
GET,/vendor/rine-project.org/p,,0,0,0,0,0,0,good
POST,/AJAX/infotitle.php,id=3,0,0,0,0,0,0,good
POST,/AJAX/infotitle.php,id=2,0,0,0,0,0,0,good
GET,/pictures/WS_FTP.LOG,,0,0,0,0,0,0,good
GET,/uviewer?q=webgoat&origin=https%3A%2F%2Fwww.google.com,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/BuyProduct-1/details.php,,0,0,0,0,0,0,good
GET,/complete/search?q=mutillidae%20vulnera&cp=18&client=gws-wiz-serp&xssi=t&hl=fr-MA&authuser=0&pq=mutillidae&psi=4TP7Y-j9HrqTkdUPvsaVyA4.1677407213470&gs_mss=mutillidae%20vu&dpr=1.25,,0,0,0,0,2,0,bad
GET,/m[%0E%1F%A6,,0,0,0,0,0,0,good
GET,/api.github.com/,,0,0,0,0,0,0,good
GET,/vendor/verot/class.uplo,,0,0,0,0,0,0,good
GET,/medias/,,0,0,0,0,0,0,good
POST,/gen_204?atyp=i&ei=_DP7Y6HGN5S9kdUPnaSVoAs&ved=0ahUKEwihtJfw_LL9AhWUXqQEHR1SBbQQ39UDCAs&zx=1677407276648,,0,0,0,0,0,0,good
GET,/CVS/,,0,0,0,0,0,0,good
GET,/vendor/bootstrap.php,,0,0,0,0,0,0,good
GET,/vendor/sebastian-bergmann.de,,0,0,0,0,0,0,good
POST,/gen_204?atyp=i&ei=4TP7Y-j9HrqTkdUPvsaVyA4&ved=0ahUKEwio8o7j_LL9AhW6SaQEHT5jBekQ39UDCAs&zx=1677407235620,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/details.php,,0,0,0,0,0,0,good
GET,/bxss,,0,0,0,0,0,0,good
GET,/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,,0,0,0,0,0,0,good
GET,/listproducts.php?cat=4,,0,0,0,0,0,0,good
POST,/AJAX/infotitle.php,id=7,0,0,0,0,0,0,good
POST,/AJAX/infotitle.php,id=6,0,0,0,0,0,0,good
POST,/AJAX/infotitle.php,id=5,0,0,0,0,0,0,good
GET,/%F1%AF%CBf%B4%CAdQK%14%8F,,0,0,0,0,0,0,good
GET,/phpunit-mock-objects,,0,0,0,0,0,0,good
GET,/%B7%F9L%8C%E7X%C4%02,,0,0,0,0,0,0,good
GET,/www.doctrine-project.org/projects/instantiator.html,,0,0,0,0,0,0,good
GET,/comment.php?pid=3,,0,0,0,0,0,0,good
GET,/adm1nPan3l/,,0,0,0,0,0,0,good
GET,/product.php?pic=7,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1/,,0,0,0,0,0,0,good
GET,/prophecy,,0,0,0,0,0,0,good
GET,/www.github.com/sebastianbergmann/exporter,,0,0,0,0,0,0,good
GET,/404.php,,0,0,0,0,0,0,good
GET,/vendor/ebastianbergmann/php-file-iterator.git,,0,0,0,0,0,0,good
GET,/vendor/ebastianbergmann/comparator.git,,0,0,0,0,0,0,good
GET,/AJAX/infocateg.php?id=4,,0,0,0,0,0,0,good
GET,/Flash/r%AB%E9%80%17%AF%90%A6%BDC%A3%00%E4%A8SQ%00_^%E0y%EDY%B20@*%B9j%14%C0%14Hw%D3!^%AF%00%F2+%E9%95%80%10%0Es%A9,,0,0,0,0,1,0,bad
GET,/vendor/kore-nordmann.de,,0,0,0,0,0,0,good
GET,/vendor/net/php_class_upload.htm,,0,0,0,0,0,0,good
GET,/vendor/marty-php/smarty.git,,0,0,0,0,0,0,good
POST,/guestbook.php,submit=add%20message&name=anonymous%20user&text=1,0,0,0,0,2,0,bad
GET,/comment.php?pid=2,,0,0,0,0,0,0,good
GET,/J%02%F6%CC%D2%EC%CDK~%FB%F7ri%BE%8D~%A9fe%CD^/%D5%C0N%94%04%84%14%?A%EEy%8F9%D2%80&R%00,,0,0,0,0,0,0,good
GET,/AJAX/infocateg.php,,0,0,0,0,0,0,good
GET,/hpp/,,0,0,0,0,0,0,good
GET,/vendor/ebmozarts/assert.git,,0,0,0,0,0,0,good
GET,/api.github.com/repos/verot/class.upload.php/zipball,,0,0,0,0,0,0,good
GET,/phpstan,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/BuyProduct-3/buy.php,,0,0,0,0,0,0,good
GET,/adm1nPan3l/,,0,0,0,0,0,0,good
GET,/hpp/,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/color-printer,,0,0,0,0,0,0,good
GET,/vendor/,,0,0,0,0,0,0,good
GET,/search?q=damn+vulnerable+web+application&oq=damn+vulnerable+web+application&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTEzMzg3ajBqMagCALACAA&sourceid=chrome&ie=UTF-8,,0,0,0,0,6,0,bad
GET,/Mod_Rewrite_Shop/BuyProduct-3/,,0,0,0,0,0,0,good
GET,/dvwa/,,0,0,0,0,0,0,good
GET,/vendor/ymfony/yaml.git,,0,0,0,0,0,0,good
GET,/www--site-theme/assets/js/kjua.min.js,,0,0,1,0,0,0,bad
GET,/redir.php?r=http://www.eclectasy.com/Fractal-Explorer/index.html%00%00%00%00%00%00%00%40%00%40%00%89%06,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/.htaccess,,0,0,0,0,0,0,good
GET,/medias/css,,0,0,0,0,0,0,good
GET,/buttons.js,,0,0,0,0,0,0,good
GET,/instream/ad_status.js,,0,0,0,0,0,0,good
GET,/hpp/params.php?p=valid&pp=12,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/rate.php,,0,0,0,0,0,0,good
GET,/medias/js/common_functions.js,,0,0,0,0,0,0,good
GET,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,,0,0,0,0,0,0,good
GET,/github.com/phpDocumentor/ReflectionDocBlock.git,,0,0,0,0,0,0,good
GET,/vendor/ebastianbergmann/exporter.git,,0,0,0,0,0,0,good
GET,/secured/newuser.php,,0,0,0,0,0,0,good
GET,/coding-standard,,0,0,0,0,0,0,good
GET,/generate_204?C9UVhA,,0,0,0,0,0,0,good
GET,/comparator,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/,,0,0,0,0,0,0,good
GET,/login.php,,0,0,0,0,0,0,good
GET,/api.github.com/repos/sebastianbergmann/comparator/zipball/2b7424b55f5047b47ac6e5ccb20b2aea4011d9be,,0,0,0,0,0,0,good
GET,/robots.txt,,0,0,0,0,0,0,good
GET,/AJAX/infocateg.php?id=2,,0,0,0,0,0,0,good
GET,/generate_204?cAh0Hw,,0,0,0,0,0,0,good
GET,/iframe_api?version=3,,0,0,0,0,0,0,good
GET,/github.com/sebastianbergmann/php-timer/,,0,0,0,0,0,0,good
GET,/secured/phpinfo.php?=PHPE9568F34-D428-11d2-A769-00AA001ACF42,,0,0,0,0,0,0,good
GET,/hpp/test.php,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/BuyProduct-1/index.php,,0,0,0,0,0,0,good
GET,/complete/search?q&cp=0&client=gws-wiz-serp&xssi=t&hl=fr-MA&authuser=0&pq=mutillidae%20vulnerable%20website&psi=FzT7Y-bCCYyZkdUP5vKQqAs.1677407273376&ofp=GJflrtPS0pa7uQEY6OC_uJfkkfSXARjb0-zckNaZyzQY_Jq2qMfko6ihARjp1Oab_qC5uCw&nolsbt=1&dpr=1.25,,0,0,0,0,2,0,bad
POST,/AJAX/showxml.php,,0,4,0,0,2,0,bad
GET,/github.com/sebastianbergmann/version,,0,0,0,0,0,0,good
GET,/secured/,,0,0,0,0,0,0,good
GET,/symfony.com,,0,0,0,0,0,0,good
GET,/s/player/9419f2ea/player_ias.vflset/en_US/remote.js,,0,0,0,0,0,0,good
GET,/vendor/ceforge.net,,0,0,0,0,0,0,good
GET,/medias/img/,,0,0,0,0,0,0,good
GET,/cart.php,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/BuyProduct-2,,0,0,0,0,0,0,good
GET,/api.github.com/repos/sebastianbergmann/resource-operations/zipball/ce990bb21759f94aeafd30209e8cfcdfa8bc3f52,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/,,0,0,0,0,0,0,good
GET,/www--site-theme/assets/js/yaml.min.js,,0,0,1,0,0,0,bad
GET,/AJAX/infoartist.php?id=2,,0,0,0,0,0,0,good
GET,/phpmailer,,0,0,0,0,0,0,good
POST,/AJAX/infotitle.php,id=7,0,0,0,0,0,0,good
GET,/complete/search?q=webgoat&cp=0&client=desktop-gws-wiz-on-focus-serp&xssi=t&hl=fr-MA&authuser=0&pq=webgoat&psi=5zP7Y_CTCMuqkdUP7L6qmAs.1677407216231&ofp=GP_um9nJ35CW2AEYpZPRkp2C3YeYARinyazImYj_yYkBGL6IvYn5lPfyrAEYnbPxy7GO4oU7EAEylgEKEgoQd2ViZ29hdCBkb3dubG9hZAoPCg13ZWJnb2F0IGxvZ2luChAKDndlYmdvYXQgZ2l0aHViChAKDndlYmdvYXQgZG9ja2VyChIKEHdlYmdvYXQgdHV0b3JpYWwKEAoOd2ViZ29hdCBnb29nbGUKEAoOd2ViZ29hdCBvbmxpbmUKEQoPd2ViZ29hdCBpbnN0YWxsEEc&dpr=1.25,,0,0,0,0,0,0,good
GET,/s/player/9419f2ea/www-widgetapi.vflset/www-widgetapi.js,,0,0,0,0,0,0,good
GET,/vendor/ty.net,,0,0,0,0,0,0,good
GET,/pictures/path-disclosure-unix.html,,0,0,0,0,0,0,good
GET,/Templates,,0,0,0,0,0,0,good
GET,/github.com/,,0,0,0,0,0,0,good
GET,/vendor/synchromedia.co,,0,0,0,0,0,0,good
GET,/vendor/hpDocumentor/ReflectionDocBlock.git,,0,0,0,0,0,0,good
GET,/clientaccesspolicy.xml,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/color-printer/3,,0,0,0,0,0,0,good
GET,/api.github.com/repos/verot/class.upload.php/zipball/,,0,0,0,0,0,0,good
GET,/BM%B5%E9^%91%01%DF%F8vn%DB^%1F%B5%BBv%F1%E8%DD~%E7%D3%C2%B9%BFw%0Ey%D3%AF,,0,0,0,0,0,0,good
GET,/api.github.com/repos/phpDocumentor/TypeResolver/zipball/93ebd0014cab80c4ea9f5e297ea48672f1b87706,,0,0,0,0,0,0,good
GET,/AJAX/index.php,,0,0,0,0,0,0,good
GET,/vendor/ub.com/s,,0,0,0,0,0,0,good
GET,/vendor/medialize.de,,0,0,0,0,0,0,good
GET,/vendor/ebastianbergmann/php-text-template.git,,0,0,0,0,0,0,good
GET,/xjs/_/js/md=1/k=xjs.s.fr.f9upTpt-xuk.O/am=AoHIIFwBcAAANAAAAEhAAAAAAABYAQAYBoDg_ScAQCEMghgGwFIJUAAA8PohAgAAYACAAjg4CiAAAAAA8gcg5wUADCYsAAAAAAAAAICAJQgGF0hQEAACAAAAAAAAgCqZvD6CEA/rs=ACT90oEa98MeeyjVFY6r5_s15oNyErsUKQ,,0,0,0,0,0,0,good
POST,/gen_204?atyp=i&ei=4TP7Y-j9HrqTkdUPvsaVyA4&ved=0ahUKEwio8o7j_LL9AhW6SaQEHT5jBekQ39UDCAs&zx=1677407235672,,0,0,0,0,0,0,good
GET,/github.com/sebastianbergmann/comparator.git,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/web-camera-a4tech,,0,0,0,0,0,0,good
GET,/assets/font/ubuntu-medium.woff2,,0,0,0,0,0,0,good
GET,/clearguestbook.php,,0,0,0,0,0,0,good
GET,/wvstests/pmwiki_2_1_19,,0,0,0,0,0,0,good
GET,/hpp,,0,0,0,0,0,0,good
GET,/vendor/gmail.com,,0,0,0,0,0,0,good
GET,/api.github.com/repos/sebastianbergmann/php-file-iterator/zipball/730b01bc3e867237eaac355e06a36b85dd93a8b4,,0,0,0,0,0,0,good
GET,/github/v/release/WebGoat/WebGoat.svg,,0,0,0,0,0,0,good
GET,/smarty,,0,0,0,0,0,0,good
GET,/async/bgasy?ei=5zP7Y_CTCMuqkdUP7L6qmAs&yv=3&cs=0&async=_fmt:jspb,,0,0,0,0,0,0,good
GET,/github.com/sebastianbergmann/phpunit-mock-objects.git,,0,0,0,0,0,0,good
GET,/comment.php?aid=3,,0,0,0,0,0,0,good
GET,/vendor/ebastianbergmann/phpunit-mock-objects.git,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/BuyProduct-2/.htaccess,,0,0,0,0,0,0,good
GET,/guestbook.php,,0,0,0,0,0,0,good
GET,/1%11%87E%%C9B%D8%03%91%86N%07M%9B%BF%86%BB%DB[%D1$*%FF%00w=%9B%8F%F0%AF-%F1^%BE%BA%96%8Deuo$%F0M%05%DC%1Em%BB*%87L%B2%82%8E,,0,0,0,0,0,0,good
GET,/gen_204?atyp=i&ct=psnt&cad=&nt=navigate&ei=5zP7Y_CTCMuqkdUP7L6qmAs&zx=1677407230629,,0,0,0,0,0,0,good
GET,/medias/css/main.css,,0,0,0,0,0,0,good
GET,/redir.php,,0,0,0,0,0,0,good
GET,/Connections/,,0,0,0,0,0,0,good
GET,/api.github.com/repos/,,0,0,0,0,0,0,good
GET,/assets/sitedata/corp_members.yml,,0,0,0,0,0,0,good
GET,/admin/,,0,0,0,0,0,0,good
GET,/Templates/,,0,0,0,0,0,0,good
POST,/$rpc/google.internal.waa.v1.Waa/Create,,0,2,0,0,0,0,bad
GET,/Mod_Rewrite_Shop/BuyProduct-1/rate.php,,0,0,0,0,0,0,good
GET,/AJAX/titles.php,,0,0,0,0,0,0,good
GET,/CVS/,,0,0,0,0,0,0,good
GET,/bxss/test.js,,0,0,0,0,0,0,good
GET,/phpspec,,0,0,0,0,0,0,good
GET,/vendor/mikevanriel.com,,0,0,0,0,0,0,good
GET,/github.com/sebastianbergmann/php-code-coverage.git,,0,0,0,0,0,0,good
GET,/github.com/sebastianbergmann/php-file-iterator/,,0,0,0,0,0,0,good
GET,/www--site-theme/assets/js/jquery-3.4.1.min.js,,0,0,1,0,0,0,bad
GET,/embed/?enablejsapi=1&rel=0&autoplay=0&playsinline=1&fs=1,,0,0,0,0,0,0,good
GET,/github.com/sebastianbergmann/php-token-stream.git,,0,0,0,0,0,0,good
GET,/vendor/epos/verot/class.uplo,,0,0,0,0,0,0,good
GET,/WebGoat/WebGoat/develop/webgoat-lessons/challenge/src/main/resources/images/webgoat2.png,,0,0,0,0,0,0,good
GET,/plugin.min,,0,0,0,0,0,0,good
GET,/s/player/9419f2ea/fetch-polyfill.vflset/fetch-polyfill.js,,0,0,0,0,0,0,good
GET,/api.github.com/repos/doctrine/instantiator/zipball/d56bf6102915de5702778fe20f2de3b2fe570b5b,,0,0,0,0,0,0,good
GET,/vendor/oc.org,,0,0,0,0,0,0,good
GET,/.idea/scopes,,0,0,0,0,0,0,good
GET,/comment.php?pid=5,,0,0,0,0,0,0,good
GET,/client_204?&atyp=i&biw=1046&bih=726&dpr=1.25&ei=_DP7Y6HGN5S9kdUPnaSVoAs,,0,0,0,0,0,0,good
GET,/comment.php?pid=4,,0,0,0,0,0,0,good
GET,/comment.php?pid=2,,0,0,0,0,0,0,good
GET,/bxss/,,0,0,0,0,0,0,good
GET,/github.com/verot/class.upload.php.git,,0,0,0,0,0,0,good
GET,/comment.php?aid=1,,0,0,0,0,0,0,good
GET,/wvstests/pmwiki_2_1_19/,,0,0,0,0,0,0,good
GET,/s[B%97%BC%AF%B1%D1,,0,0,0,0,0,0,good
GET,/artists.php,,0,0,0,0,0,0,good
GET,/api.github.com/repos/sebastianbergmann/php-text-template/zipball/31f8b717e51d9a2afca6c9f046f5d69fc27c8686,,0,0,0,0,0,0,good
GET,/api.github.com/repos/sebastianbergmann/diff/zipball/7f066a26a962dbe58ddea9f72a4e82874a3975a4,,0,0,0,0,0,0,good
GET,/www--site-theme/assets/js/util.js,,0,0,1,0,0,0,bad
GET,/exporter,,0,0,0,0,0,0,good
GET,/vendor/ebastianbergmann/code-unit-reverse-lookup.git,,0,0,0,0,0,0,good
GET,/hpp/params.php,,0,0,0,0,0,0,good
GET,/assets/sitedata/events.yml,,0,0,0,0,0,0,good
GET,/github.com/sebastianbergmann/php-code-coverage,,0,0,0,0,0,0,good
GET,/instream/ad_status.js,,0,0,0,0,0,0,good
GET,/oauth2-yahoo,,0,0,0,0,0,0,good
GET,/vendor/ohrt.com,,0,0,0,0,0,0,good
GET,/bxss/vuln.php?id=1,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1/details.php,,0,0,0,0,0,0,good
GET,/medias,,0,0,0,0,0,0,good
GET,/Tests/,,0,0,0,0,0,0,good
GET,/secured/office_files,,0,0,0,0,0,0,good
GET,/guestbook.php,,0,0,0,0,0,0,good
GET,/resources/js/bootstrap.min.js,,0,0,0,0,0,0,good
GET,/resources/font/,,0,0,0,0,0,0,good
GET,/signin.html,,0,0,0,0,0,0,good
GET,/sendFeedback.html,,0,0,0,0,0,0,good
GET,/login.html,,0,0,0,0,0,0,good
GET,/forgotten-password-send.html,,0,0,0,0,0,0,good
GET,/resources/font,,0,0,0,0,0,0,good
GET,/resources/js/jquery-1.8.2.min.js,,0,0,0,0,0,0,good
GET,/sitemap.xml,,0,0,0,0,0,0,good
GET,/resources/js/,,0,0,0,0,0,0,good
GET,/resources/js/,,0,0,0,0,0,0,good
GET,/resources/js/placeholders.min.js,,0,0,0,0,0,0,good
GET,/resources/,,0,0,0,0,0,0,good
GET,/resources/js,,0,0,0,0,0,0,good
GET,/signin.html,,0,0,0,0,0,0,good
GET,/favicon.ico,,0,0,0,0,0,0,good
GET,/bank,,0,0,0,0,0,0,good
POST,/sendFeedback.html,submit=Send%20Message&comment=1&email=sample%40email.tst&name=zFPWdwPk&subject=1,0,0,0,0,1,0,bad
GET,/bank/,,0,0,0,0,0,0,good
GET,/resources/js/jquery-1.6.4.min.js,,0,0,0,0,0,0,good
GET,/resources/img,,0,0,0,0,0,0,good
GET,/favicon.ico,,0,0,0,0,0,0,good
GET,/robots.txt,,0,0,0,0,0,0,good
GET,/resources/js/placeholders.min.js,,0,0,0,0,0,0,good
GET,/resources/js/bootstrap.min.js,,0,0,0,0,0,0,good
GET,/resources/js/jquery-1.8.2.min.js,,0,0,0,0,0,0,good
GET,/feedback.html,,0,0,0,0,0,0,good
GET,/online-banking.html,,0,0,0,0,0,0,good
GET,/CxpVI65p,,0,0,0,0,0,0,good
GET,/index.html,,0,0,0,0,0,0,good
GET,/resources/js/bootstrap.min.js,,0,0,0,0,0,0,good
GET,/p1KaLmIg2kB7fZp5,,0,0,0,0,0,0,good
GET,/resources/js/placeholders.min.js,,0,0,0,0,0,0,good
GET,/resources/js/jquery-1.8.2.min.js,,0,0,0,0,0,0,good
GET,/bank/account-activity.html,,0,0,0,0,0,0,good
GET,/forgot-password.html,,0,0,0,0,0,0,good
GET,/bank/money-map.html,,0,0,0,0,0,0,good
GET,/bank/transfer-funds.html,,0,0,0,0,0,0,good
GET,/resources/js/jquery-1.6.4.min.js,,0,0,0,0,0,0,good
GET,/resources,,0,0,0,0,0,0,good
GET,/resources/js/placeholders.min.js,,0,0,0,0,0,0,good
GET,/resources/js/jquery-1.8.2.min.js,,0,0,0,0,0,0,good
GET,/resources/js/bootstrap.min.js,,0,0,0,0,0,0,good
GET,/resources/css,,0,0,0,0,0,0,good
POST,/forgotten-password-send.html,submit=Send%20Password&email=sample%40email.tst,0,0,0,0,1,0,bad
GET,/resources,,0,0,0,0,0,0,good
GET,/resources/js/jquery-1.8.2.min.js,,0,0,0,0,0,0,good
GET,/favicon.ico,,0,0,0,0,0,0,good
GET,/resources/js/bootstrap.min.js,,0,0,0,0,0,0,good
GET,/resources/js/placeholders.min.js,,0,0,0,0,0,0,good
